信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2023-06-05,2023-06-12,1.0,看多,0.0019295053003174356,0.002685162659665119,-0.0007556573593476834,0.0005759087301587298,0.0013534185466888508,1.5799999999990126,2.479999999999982,-0.9000000000009696,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,0.0,利空,0.0,中性,50.0,利多
2023-06-12,2023-06-19,1.0,看多,0.0016637507512176075,0.001173126025592941,0.0004906247256246665,0.0005724007936507936,0.001095031887746587,1.280000000001003,0.7700000000010139,0.5099999999999891,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-06-19,2023-06-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,中性,0.0,中性,0.0,利空,2.5,中性,5.0,中性,0.0,中性,0.0,利空
2023-06-26,2023-07-03,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,0.0,利空
2023-07-03,2023-07-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,2.5,中性,0.0,利空,0.0,中性,0.0,利空
2023-07-10,2023-07-17,1.0,看多,0.004360455540362906,0.0001671061698327314,0.004193349370530175,0.0005758928571428563,0.0037803455484279546,4.409999999998998,-0.4099999999999937,4.819999999998992,是,其他,是,否,有效进攻,0.0,中性,30.0,利多,0.0,利多,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-07-17,2023-07-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,中性,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-07-24,2023-07-31,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,中性,0.0,中性,0.0,利空,2.5,中性,0.0,利空,0.0,中性,50.0,利多
2023-07-31,2023-08-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,利多,2.5,中性,10.0,利多,0.0,中性,0.0,利空
2023-08-07,2023-08-14,1.0,看多,0.002607394564887233,0.0012897956391115795,0.0013175989257756537,0.0005729087301587297,0.0020325738042116207,2.370000000000011,0.879999999999978,1.490000000000033,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-08-14,2023-08-21,1.0,看多,0.007835488521444667,0.006983516399022394,0.0008519721224222732,0.0005634999999999995,0.007248626546414862,8.43,7.420000000000031,1.0099999999999687,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,0.0,利空,0.0,中性,50.0,利多
2023-08-21,2023-08-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-08-28,2023-09-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-09-04,2023-09-11,1.0,看多,-0.005276271462348658,-0.004048338265457363,-0.0012279331968912954,0.0005600873015873012,-0.005845152295695414,-6.789999999998984,-5.250000000000983,-1.5399999999980007,否,该空没空,否,是,该空没空,0.0,中性,15.0,中性,0.0,中性,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-09-11,2023-09-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,中性,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,0.0,利空
2023-09-18,2023-09-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,30.0,利多,0.0,中性,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,0.0,利空
2023-09-25,2023-10-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,0.0,利空,0.0,利空,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,中性,50.0,利多
