信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-03-22,2022-03-23,0.5,中性,2.473945758008078e-05,-0.0006977707419748569,0.0007225101995549377,6.280357142857143e-05,-3.8064113848469294e-05,-0.04499999999948989,-0.8750000000000078,0.8300000000005179,否,有效防守,否,否,有效防守,10.0,中性,7.5,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,中性,0.0,利空
2022-03-23,2022-03-24,0.5,中性,0.00032079973294152353,5.615476190468094e-05,0.0002646449710368426,6.282142857142837e-05,0.00025797830437001966,0.30499999999950705,0.0,0.30499999999950705,是,其他,是,否,有效进攻,10.0,中性,7.5,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利空,0.0,利空
2022-03-24,2022-03-25,0.5,中性,0.0004984381854404862,0.0011317298638866546,-0.0006332916784461684,6.270039682539682e-05,0.0004357377886151374,0.5149999999999946,1.250000000000001,-0.7350000000000065,是,低仓少吃,是,否,低仓少吃,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,0.0,利空,0.0,利空
2022-03-25,2022-03-28,0.5,中性,0.00041380844974781006,0.0004002841690469161,1.3524280700893954e-05,6.249603174603174e-05,0.0003513124180017613,0.4149999999999987,0.400000000000001,0.014999999999997682,是,有效进攻,是,否,有效进攻,10.0,中性,0.0,利空,2.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,0.0,利空,0.0,利空
2022-03-28,2022-03-29,0.5,中性,-0.00011128177787977922,0.00035286142235047,-0.00046414320023024924,6.23313492063492e-05,-0.00017361312708610974,-0.20499999999999685,0.34500000000050113,-0.550000000000498,否,低仓少吃,是,是,低仓少吃,10.0,中性,0.0,利空,2.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利空,0.0,利空
2022-03-29,2022-03-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,中性,0.0,利空,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空
2022-03-30,2022-03-31,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,中性,0.0,利空,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空
2022-03-31,2022-04-01,0.5,中性,0.0006043013917402806,-0.000700252901091436,0.0013045542928317166,6.243849206349206e-05,0.0005418628996767924,0.6399999999999808,-0.8750000000000078,1.5149999999999886,是,有效防守,否,否,有效防守,20.0,利多,0.0,利空,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空
2022-04-01,2022-04-02,0.5,中性,0.0005620396620689139,0.0006373881896188927,-7.534852754997878e-05,6.21845238095238e-05,0.0004998551382593371,0.5900000000000003,0.6749999999999985,-0.08499999999999819,是,低仓少吃,是,否,低仓少吃,10.0,中性,0.0,利空,2.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,中性,0.0,利空
2022-04-06,2022-04-07,0.5,中性,0.00016791549916272963,0.0006547822974605211,-0.00048686679829779145,6.195039682539683e-05,0.00010596510233730862,0.12500000000000358,0.6950000000000012,-0.5699999999999976,是,低仓少吃,是,否,低仓少吃,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,中性,0.0,利空
2022-04-07,2022-04-08,0.5,中性,0.0008164682981448568,0.000961493521889345,-0.00014502522374448823,6.190079365079364e-05,0.0007545675044940754,0.8900000000000053,1.050000000000495,-0.16000000000048964,是,低仓少吃,是,否,低仓少吃,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,10.0,利多,7.5,中性,0.0,利多,0.0,利空
2022-04-08,2022-04-11,1.0,看多,-0.00020785761306896244,-0.0010583391087055638,0.0008504814956366014,0.0001230952380952381,-0.00033095285116417096,-0.3900000000000084,-1.349999999999997,0.9599999999999886,否,其他,否,是,其他,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,10.0,利多,7.5,中性,0.0,利多,25.0,利多
2022-04-11,2022-04-12,1.0,看多,0.0018710129342056625,-0.0011952151671714706,0.003066228101377133,0.00012325,0.0017477629342055852,2.0600000000000134,-1.5099999999999836,3.5699999999999967,是,其他,否,否,其他,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-04-12,2022-04-13,0.5,中性,-0.0003889227522057004,-5.298055552538372e-05,-0.00033594219668031666,6.121626984126984e-05,-0.00045013902204691974,-0.5300000000000096,-0.12500000000050665,-0.4049999999995029,否,该空没空,否,是,该空没空,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,5.0,中性,15.0,利多,0.0,利多,0.0,利空
2022-04-13,2022-04-14,0.5,中性,-0.0013901250729700942,0.00037431678074906216,-0.0017644418537191564,6.14265873015873e-05,-0.0014515516602716409,-1.7100000000000102,0.37000000000000577,-2.080000000000016,否,低仓少吃,是,是,低仓少吃,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,中性,0.0,利空
2022-04-14,2022-04-15,0.5,中性,0.0011764157699820643,-5.3104921512003855e-05,0.0012295206914940682,6.210515873015874e-05,0.0011143106112518168,1.3150000000000142,-0.12500000000000358,1.4400000000000177,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,5.0,利多,0.0,中性,10.0,利多,5.0,中性,15.0,利多,0.0,中性,0.0,利空
2022-04-15,2022-04-18,0.5,中性,0.0002991687384636954,0.00039156620621527694,-9.239746775158153e-05,6.158333333333333e-05,0.0002375854051303707,0.28000000000000247,0.3900000000000084,-0.11000000000000593,是,低仓少吃,是,否,低仓少吃,10.0,中性,15.0,利多,5.0,利多,0.0,中性,10.0,利多,0.0,利空,15.0,利多,0.0,利多,0.0,利空
2022-04-18,2022-04-19,0.5,中性,0.00010815408978825936,-0.002229666788254425,0.0023378208780426846,6.147222222222222e-05,4.6681867566028914e-05,0.05500000000000296,-2.6450000000000085,2.7000000000000113,是,有效防守,否,否,有效防守,10.0,中性,15.0,利多,5.0,利多,0.0,中性,10.0,利多,0.0,利空,15.0,利多,0.0,利多,0.0,利空
2022-04-19,2022-04-20,0.5,中性,-0.0013645483223431176,-0.00037919906781380686,-0.0009853492545293108,6.145039682539682e-05,-0.0014259987191684916,-1.6800000000000148,-0.505000000000002,-1.1750000000000127,否,该空没空,否,是,该空没空,10.0,中性,15.0,利多,5.0,利多,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,中性,0.0,利空
2022-04-20,2022-04-21,0.5,中性,-0.0005140868065692805,-0.0004691653478137159,-4.4921458755564636e-05,6.21170634920635e-05,-0.0005762038700613918,-0.6799999999999862,-0.6100000000000029,-0.0699999999999833,否,该空没空,否,是,该空没空,10.0,中性,15.0,利多,5.0,利多,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,利多,0.0,利空
2022-04-21,2022-04-22,0.5,中性,-0.000504950820297001,0.0003616298170645571,-0.0008665806373615581,6.238690476190476e-05,-0.0005673377250588807,-0.6700000000000108,0.3550000000000081,-1.025000000000019,否,低仓少吃,是,是,低仓少吃,10.0,中性,15.0,利多,5.0,利多,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,利多,0.0,利空
2022-04-22,2022-04-24,0.5,中性,0.0008030742967073401,-0.0005894178580860832,0.0013924921547934233,6.265277777777778e-05,0.0007404215189294902,0.8750000000000078,-0.7500000000000041,1.625000000000012,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,0.0,利多,0.0,利空
2022-04-25,2022-04-26,0.5,中性,0.0002698081327341395,0.0011270526444846496,-0.0008572445117505101,6.230555555555556e-05,0.00020750257717864261,0.24500000000000216,1.2450000000004993,-1.0000000000004972,是,低仓少吃,是,否,低仓少吃,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,0.0,利空,7.5,中性,0.0,利多,0.0,利空
2022-04-26,2022-04-27,0.5,中性,2.832191773416426e-05,-0.0003746702944720237,0.00040299221220618797,6.220833333333333e-05,-3.388641559908361e-05,-0.04000000000000531,-0.5000000000005,0.46000000000049474,否,有效防守,否,否,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,0.0,利空,5.0,中性,0.0,利空,0.0,利多,25.0,利多
2022-04-27,2022-04-28,0.5,中性,0.0002994194639704961,-0.0005937157921190872,0.0008931352560895833,6.222420634920635e-05,0.0002371952576212463,0.28000000000000247,-0.7549999999999918,1.0349999999999944,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利多,25.0,利多
2022-04-28,2022-04-29,0.5,中性,0.0010111644188759428,-0.00026612132050052306,0.0012772857393764658,6.211309523809524e-05,0.0009490513236378923,1.1200000000004957,-0.37499999999950767,1.4950000000000034,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,0.0,利空,0.0,利空,15.0,利多,0.0,利多,25.0,利多
2022-04-29,2022-05-05,0.5,中性,-0.0009945066940264535,0.00048634445876083454,-0.001480851152787288,6.16686507936506e-05,-0.0010561753448201198,-1.245000000000482,0.4999999999994939,-1.744999999999976,否,低仓少吃,是,是,低仓少吃,20.0,利多,0.0,利空,5.0,利多,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利多,25.0,利多
