信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2026-02-02,2026-02-09,0.0,中性,0.0,0.000475602438853695,-0.000475602438853695,0.0,0.0,0.0,0.8037605856325576,-0.8037605856325576,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,20.0,利多,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-02-09,2026-03-02,0.0,中性,0.0,0.0003810110736350847,-0.0003810110736350847,0.0,0.0,0.0,-3.2532451546895826,3.2532451546895826,否,有效防守,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-03-02,2026-03-09,0.0,中性,0.0,0.0012206630276458963,-0.0012206630276458963,0.0,0.0,0.0,8.264459312491619,-8.264459312491619,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,25.0,利多,0.0,利空,5.0,利多,0.0,利空
2026-03-09,2026-03-16,0.0,中性,0.0,0.0003023035333262758,-0.0003023035333262758,0.0,0.0,0.0,-0.9112052456660964,0.9112052456660964,否,有效防守,是,否,低仓少吃,5.0,中性,5.0,中性,10.0,利多,0.0,中性,0.0,利空,12.5,中性,0.0,利多,5.0,利多,20.0,利多
2026-03-16,2026-03-23,0.0,中性,0.0,0.0004825980128198015,-0.0004825980128198015,0.0,0.0,0.0,0.8859201303068835,-0.8859201303068835,否,低仓少吃,是,否,低仓少吃,0.0,利空,5.0,中性,0.0,利空,0.0,中性,20.0,利多,12.5,中性,0.0,利多,5.0,利多,20.0,利多
2026-03-23,2026-03-30,0.0,中性,0.0,-0.0011777110304700411,0.0011777110304700411,0.0,0.0,0.0,-15.730752012302656,15.730752012302656,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-03-30,2026-04-06,0.0,中性,0.0,0.002492245014301453,-0.002492245014301453,0.0,0.0,0.0,20.997570932626434,-20.997570932626434,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-04-06,2026-04-13,0.0,中性,0.0,0.0013279081131478687,-0.0013279081131478687,0.0,0.0,0.0,10.154371520150868,-10.154371520150868,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-04-13,2026-04-20,0.0,中性,0.0,0.005223735285654563,-0.005223735285654563,0.0,0.0,0.0,48.26551648873897,-48.26551648873897,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,10.0,中性,0.0,利空,0.0,中性,5.0,利多,20.0,利多
2026-04-20,2026-04-27,0.0,中性,0.0,0.0019668004785586835,-0.0019668004785586835,0.0,0.0,0.0,15.874395250796075,-15.874395250796075,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,0.0,利空,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-04-27,2026-05-04,0.0,中性,0.0,-0.0016949149685425713,0.0016949149685425713,0.0,0.0,0.0,-19.97027962901782,19.97027962901782,否,有效防守,否,否,有效防守,5.0,中性,0.0,利空,5.0,中性,0.0,中性,10.0,中性,0.0,利空,0.0,中性,5.0,利多,20.0,利多
2026-05-04,2026-05-11,1.0,看多,0.0007625227226242259,0.0007625227226242259,0.0,0.00023058730158730158,0.0005377554508898281,5.377554508898281,5.377554508898281,0.0,是,有效进攻,是,否,有效进攻,10.0,利多,10.0,利多,10.0,利多,0.0,中性,20.0,利多,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-05-11,2026-05-18,0.0,中性,0.0,0.002564069920428569,-0.002564069920428569,0.0,0.0,0.0,21.84208953598032,-21.84208953598032,否,低仓少吃,是,否,低仓少吃,5.0,中性,10.0,利多,5.0,中性,0.0,中性,10.0,中性,0.0,利空,0.0,利多,5.0,利多,0.0,利空
2026-05-18,2026-05-25,0.0,中性,0.0,0.0019469328677255149,-0.0019469328677255149,0.0,0.0,0.0,15.72267818374469,-15.72267818374469,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,-30.0,利空,20.0,利多,0.0,利空,0.0,利多,5.0,利多,20.0,利多
2026-05-25,2026-06-01,0.0,中性,0.0,0.005020653246720741,-0.005020653246720741,0.0,0.0,0.0,46.42720909518491,-46.42720909518491,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,20.0,利多,0.0,利空,0.0,中性,2.5,中性,20.0,利多
2026-06-01,2026-06-08,0.0,看空,0.0,0.0022290949110195246,-0.0022290949110195246,0.0,0.0,0.0,18.682745709106506,-18.682745709106506,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,-30.0,利空,10.0,中性,0.0,利空,0.0,中性,2.5,中性,20.0,利多
2026-06-08,2026-06-15,0.0,看空,0.0,-0.003272083680437743,0.003272083680437743,0.0,0.0,0.0,-36.371769637213276,36.371769637213276,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,5.0,中性,-30.0,利空,10.0,中性,0.0,利空,0.0,利多,2.5,中性,20.0,利多
2026-06-15,2026-06-22,0.0,中性,0.0,0.00028332287392318634,-0.00028332287392318634,0.0,0.0,0.0,-0.09105201625926586,0.09105201625926586,否,有效防守,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,20.0,利多,0.0,利空,0.0,中性,2.5,中性,0.0,利空
2026-06-22,2026-06-29,0.0,看空,0.0,0.0005010979844015662,-0.0005010979844015662,0.0,0.0,0.0,1.355305151108301,-1.355305151108301,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,-30.0,利空,0.0,利空,0.0,利空,0.0,中性,2.5,中性,20.0,利多
2026-06-29,2026-07-06,0.0,看空,0.0,0.0008163329476447156,-0.0008163329476447156,0.0,0.0,0.0,4.524632554982979,-4.524632554982979,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,-30.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,20.0,利多
2026-07-06,,0.0,中性,0.0,0.0008170293282903085,-0.0008170293282903085,0.0,0.0,0.0,4.530254524662983,-4.530254524662983,否,低仓少吃,是,否,低仓少吃,5.0,中性,10.0,利多,5.0,中性,0.0,中性,10.0,中性,0.0,利空,0.0,中性,2.5,中性,0.0,利空
