signal_date,周期起始,周期结束,信号产生日期,信号适用开始日期,信号适用结束日期,供给信息截至日期,银行需求取数日期,利差取数日期,非银情绪取数日期,总分_raw,总分,供给模块_利空,需求模块_利空,估值模块_利空,情绪模块_利空,利空模块数,供给或需求利空,供给_发行量_得分,供给_发行量_定性,供给_发行量_原始数据,供给_发行量_二级数据,供给_发行占比_得分,供给_发行占比_定性,供给_发行占比_原始数据,供给_发行占比_二级数据,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_10Y以上发行_原始数据,供给_10Y以上发行_二级数据,供给_发飞惩罚_得分,供给_发飞惩罚_定性,供给_发飞惩罚_原始数据,供给_发飞惩罚_二级数据,银行需求_得分,银行需求_定性,银行需求_原始数据,银行需求_二级数据,利差_地方债国债_得分,利差_地方债国债_定性,利差_地方债国债_原始数据,利差_地方债国债_二级数据,利差_周度变化_得分,利差_周度变化_定性,利差_周度变化_原始数据,利差_周度变化_二级数据,利差_地方债NCD_得分,利差_地方债NCD_定性,利差_地方债NCD_原始数据,利差_地方债NCD_二级数据,非银情绪_得分,非银情绪_定性,非银情绪_原始数据,非银情绪_二级数据,结论,仓位
2023-04-25,2023-04-25,2023-04-25,2023-04-24,2023-04-25,2023-04-25,2023-04-24,2023-04-24,2023-04-24,2023-04-24,15.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,中性,2020.5932,72.87671232876713,0.0,利空,1.0,100.0,7.5,中性,917.1715999999996,72.6027397260274,0.0,中性,未知,,2.5,中性,-21.500000000000004,28.57142857142857,0.0,利空,14.999999999999991,13.94422310756972,5.0,中性,-0.0599999999999933,,0.0,利空,33.26000000000002,5.9760956175298805,0.0,利空,-0.2211499999999998,,中性,0.0
2023-04-26,2023-04-26,2023-04-26,2023-04-25,2023-04-26,2023-04-26,2023-04-25,2023-04-25,2023-04-25,2023-04-25,65.0,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,中性,1561.6785,64.10958904109589,0.0,利空,1.0,100.0,7.5,中性,848.3015999999996,68.21917808219177,0.0,中性,未知,,2.5,中性,-18.190000000000005,35.31746031746032,0.0,利空,14.929999999999977,13.147410358565736,5.0,中性,0.509999999999966,,0.0,利空,34.24999999999998,7.569721115537849,50.0,利多,0.2069150000000001,,中性,0.0
2023-04-27,2023-04-27,2023-04-27,2023-04-26,2023-04-27,2023-04-27,2023-04-26,2023-04-26,2023-04-26,2023-04-26,62.5,62.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,中性,1184.3385,52.87671232876713,0.0,利空,1.0,100.0,7.5,中性,607.5815999999995,61.64383561643836,0.0,中性,未知,,0.0,利空,-26.450000000000003,17.46031746031746,0.0,中性,15.91999999999998,25.099601593625497,5.0,中性,1.489999999999991,,0.0,利空,34.49999999999997,8.764940239043826,50.0,利多,0.1489530000000001,,中性,0.0
2023-04-28,2023-04-28,2023-04-28,2023-04-27,2023-04-28,2023-04-28,2023-04-27,2023-04-27,2023-04-27,2023-04-27,62.5,62.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,中性,1184.3385,52.87671232876713,0.0,利空,1.0,100.0,7.5,中性,607.5815999999995,61.64383561643836,0.0,中性,未知,,0.0,利空,-36.150000000000006,7.936507936507936,0.0,中性,15.979999999999972,25.49800796812749,5.0,中性,0.8999999999999897,,0.0,利空,35.5,13.545816733067728,50.0,利多,0.1392640000000001,,中性,0.0
2023-05-04,2023-05-04,2023-05-04,2023-05-03,2023-05-04,2023-05-04,2023-05-03,2023-04-28,2023-04-28,2023-04-28,85.0,85.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,利多,0.0,4.383561643835616,15.0,利多,0.0,1.4124293785310735,15.0,利多,0.0,13.972602739726028,0.0,中性,未知,,0.0,利空,-41.35,3.968253968253968,0.0,中性,16.130000000000024,26.294820717131472,5.0,中性,0.8300000000000214,,0.0,利空,35.51000000000002,13.94422310756972,50.0,利多,0.1334840000000001,,看多,1.0
2023-05-05,2023-05-05,2023-05-05,2023-05-04,2023-05-05,2023-05-05,2023-05-04,2023-05-04,2023-05-04,2023-05-04,77.5,77.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,利多,450.9643,21.095890410958905,15.0,利多,0.1794336950554702,18.07909604519774,7.5,中性,298.8413999999996,53.42465753424658,0.0,中性,未知,,0.0,利空,-35.620000000000005,8.73015873015873,0.0,中性,15.880000000000027,25.2,5.0,中性,0.8800000000000363,,0.0,利空,36.010000000000005,16.400000000000002,50.0,利多,0.1678650000000001,,看多,1.0
2023-05-06,2023-05-06,2023-05-06,2023-05-05,2023-05-06,2023-05-06,2023-05-05,2023-05-05,2023-05-05,2023-05-05,72.5,72.5,0.0,1.0,1.0,0.0,2.0,1.0,0.0,中性,697.2974,33.42465753424658,15.0,利多,0.2171794202717452,21.1864406779661,7.5,中性,358.8409999999996,54.52054794520548,0.0,中性,未知,,0.0,利空,-29.67,13.095238095238097,0.0,中性,16.880000000000006,32.669322709163346,0.0,利空,1.9500000000000293,,0.0,利空,38.51,21.51394422310757,50.0,利多,0.1442650000000001,,看多,1.0
2023-05-08,2023-05-08,2023-05-08,2023-05-07,2023-05-08,2023-05-08,2023-05-07,2023-05-06,2023-05-06,2023-05-05,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,697.2974,33.97260273972603,15.0,利多,0.2171794202717452,21.75141242937853,7.5,中性,358.8409999999996,55.06849315068493,0.0,中性,未知,,2.5,中性,-16.130000000000003,40.87301587301587,0.0,中性,16.900000000000006,33.067729083665334,5.0,中性,0.9800000000000272,,0.0,利空,39.01000000000003,22.709163346613543,50.0,利多,0.1442650000000001,,看多,1.0
2023-05-09,2023-05-09,2023-05-09,2023-05-08,2023-05-09,2023-05-09,2023-05-08,2023-05-08,2023-05-08,2023-05-08,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,697.2974,34.24657534246575,15.0,利多,0.2171794202717452,22.033898305084744,7.5,中性,358.8409999999996,55.342465753424655,0.0,中性,未知,,2.5,中性,-6.650000000000004,64.68253968253968,0.0,中性,16.18999999999997,27.6,5.0,中性,0.2099999999999973,,0.0,利空,38.53,22.0,50.0,利多,0.1526850000000001,,看多,1.0
2023-05-10,2023-05-10,2023-05-10,2023-05-09,2023-05-10,2023-05-10,2023-05-09,2023-05-09,2023-05-09,2023-05-09,72.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1579.8233,65.47945205479452,7.5,中性,0.3859606926404429,51.12994350282486,7.5,中性,366.1409999999996,55.61643835616439,0.0,中性,未知,,2.5,中性,1.2599999999999962,77.77777777777779,0.0,中性,17.329999999999977,35.85657370517929,5.0,中性,1.199999999999953,,0.0,利空,40.66000000000001,25.49800796812749,50.0,利多,0.1991820000000001,,看多,1.0
2023-05-11,2023-05-11,2023-05-11,2023-05-10,2023-05-11,2023-05-11,2023-05-10,2023-05-10,2023-05-10,2023-05-10,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1917.8001,73.15068493150685,7.5,中性,0.3916115455441569,52.25988700564972,7.5,中性,465.8548999999996,57.80821917808219,0.0,中性,未知,,2.5,中性,-4.820000000000004,67.46031746031747,0.0,中性,18.60999999999997,41.832669322709165,0.0,利空,2.729999999999944,,2.5,中性,44.21,30.677290836653388,50.0,利多,0.1776630000000001,,看多,1.0
2023-05-12,2023-05-12,2023-05-12,2023-05-11,2023-05-12,2023-05-12,2023-05-11,2023-05-11,2023-05-11,2023-05-11,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,利空,2633.3055,83.01369863013699,7.5,中性,0.4691686567200077,62.42937853107344,7.5,中性,810.4278999999996,69.31506849315069,0.0,中性,未知,,2.5,中性,-4.930000000000004,66.66666666666666,0.0,中性,18.90000000000001,42.62948207171315,0.0,利空,2.02,,2.5,中性,47.00000000000002,33.86454183266932,50.0,利多,0.1400640000000001,,看多,1.0
2023-05-15,2023-05-15,2023-05-15,2023-05-14,2023-05-15,2023-05-15,2023-05-14,2023-05-12,2023-05-12,2023-05-12,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,利空,2824.0024,86.02739726027397,7.5,中性,0.5449109681068356,68.64406779661016,7.5,中性,776.7582999999995,67.3972602739726,0.0,中性,未知,,2.5,中性,-14.460000000000004,44.84126984126984,0.0,中性,19.410000000000014,44.22310756972112,0.0,利空,2.510000000000012,,2.5,中性,46.99,33.46613545816733,50.0,利多,0.1449030000000001,,看多,1.0
2023-05-16,2023-05-16,2023-05-16,2023-05-15,2023-05-16,2023-05-16,2023-05-15,2023-05-15,2023-05-15,2023-05-15,60.0,60.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,3043.8544,89.31506849315069,7.5,中性,0.5634310847877732,70.33898305084746,0.0,利空,946.0482999999996,75.34246575342466,0.0,中性,未知,,0.0,利空,-28.160000000000004,16.26984126984127,0.0,中性,18.100000000000005,40.0,0.0,利空,1.910000000000036,,2.5,中性,45.50000000000001,32.4,50.0,利多,0.1380830000000001,,中性,0.0
2023-05-17,2023-05-17,2023-05-17,2023-05-16,2023-05-17,2023-05-17,2023-05-16,2023-05-16,2023-05-16,2023-05-16,60.0,60.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,2615.7531,82.1917808219178,7.5,中性,0.5258584650628251,67.51412429378531,0.0,利空,963.7832999999996,75.61643835616438,0.0,中性,未知,,0.0,利空,-39.940000000000005,5.158730158730158,0.0,中性,19.17,43.82470119521912,0.0,利空,1.8400000000000207,,2.5,中性,44.45999999999999,31.07569721115538,50.0,利多,0.1767520000000001,,中性,0.0
2023-05-18,2023-05-18,2023-05-18,2023-05-17,2023-05-18,2023-05-18,2023-05-17,2023-05-17,2023-05-17,2023-05-17,65.0,65.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,2704.3414,84.38356164383562,7.5,中性,0.5737509328110029,71.1864406779661,0.0,利空,1051.9194,79.17808219178082,0.0,中性,未知,,0.0,利空,-27.88000000000001,17.063492063492063,0.0,中性,18.75,42.62948207171315,5.0,中性,0.140000000000029,,2.5,中性,45.10000000000001,32.669322709163346,50.0,利多,0.2016790000000001,,中性,0.0
2023-05-19,2023-05-19,2023-05-19,2023-05-18,2023-05-19,2023-05-19,2023-05-18,2023-05-18,2023-05-18,2023-05-18,70.0,70.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,利空,2151.9872,75.34246575342466,7.5,中性,0.5171694551366286,66.94915254237289,7.5,中性,519.0353999999995,60.82191780821918,0.0,中性,未知,,0.0,利空,-42.34,3.571428571428571,0.0,中性,18.98,44.22310756972112,5.0,中性,0.0799999999999911,,0.0,利空,42.32,28.28685258964144,50.0,利多,0.1997030000000001,,看多,1.0
2023-05-22,2023-05-22,2023-05-22,2023-05-21,2023-05-22,2023-05-22,2023-05-21,2023-05-19,2023-05-19,2023-05-19,57.5,57.5,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,3157.3552,91.23287671232876,0.0,利空,0.6527567590454423,79.09604519774011,0.0,利空,1011.3834,78.35616438356165,0.0,中性,未知,,0.0,利空,-35.190000000000005,8.73015873015873,0.0,中性,18.77,43.02788844621514,5.0,中性,-0.6400000000000219,,2.5,中性,44.28000000000001,31.47410358565737,50.0,利多,0.1835480000000001,,中性,0.0
2023-05-23,2023-05-23,2023-05-23,2023-05-22,2023-05-23,2023-05-23,2023-05-22,2023-05-22,2023-05-22,2023-05-22,65.0,65.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,2937.5032,88.4931506849315,0.0,利空,0.6362221229969474,76.27118644067797,7.5,中性,842.0933999999995,70.68493150684931,0.0,中性,未知,,0.0,利空,-26.700000000000003,18.65079365079365,0.0,中性,18.88000000000001,43.6,5.0,中性,0.7800000000000047,,2.5,中性,46.20000000000002,34.4,50.0,利多,0.3365680000000001,,中性,0.0
2023-05-24,2023-05-24,2023-05-24,2023-05-23,2023-05-24,2023-05-24,2023-05-23,2023-05-23,2023-05-23,2023-05-23,65.0,65.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,2826.9897,87.94520547945206,0.0,利空,0.6273013272097966,75.42372881355932,7.5,中性,871.3463999999996,73.6986301369863,0.0,中性,未知,,0.0,利空,-29.47000000000001,13.492063492063492,0.0,中性,19.379999999999995,46.613545816733065,5.0,中性,0.2099999999999973,,2.5,中性,48.0,38.645418326693225,50.0,利多,0.2562740000000001,,中性,0.0
2023-05-25,2023-05-25,2023-05-25,2023-05-24,2023-05-25,2023-05-25,2023-05-24,2023-05-24,2023-05-24,2023-05-24,65.0,65.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,利空,2931.4034,88.76712328767124,0.0,利空,0.906599962132779,89.26553672316385,7.5,中性,888.9163999999995,74.79452054794521,0.0,中性,未知,,0.0,利空,-35.69,8.333333333333332,0.0,中性,19.37000000000002,46.613545816733065,5.0,中性,0.6200000000000188,,2.5,中性,46.74,35.85657370517929,50.0,利多,0.2648120000000001,,中性,0.0
2023-05-26,2023-05-26,2023-05-26,2023-05-25,2023-05-26,2023-05-26,2023-05-25,2023-05-25,2023-05-25,2023-05-25,67.5,67.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,利空,2317.2879,78.08219178082192,0.0,利空,0.8847014869957591,88.98305084745762,7.5,中性,778.3859999999995,67.94520547945206,0.0,中性,未知,,2.5,中性,-18.160000000000004,36.507936507936506,0.0,中性,18.77,43.42629482071713,5.0,中性,-0.2100000000000008,,2.5,中性,45.92,34.26294820717131,50.0,利多,0.2487030000000001,,中性,0.0
2023-05-29,2023-05-29,2023-05-29,2023-05-28,2023-05-29,2023-05-29,2023-05-28,2023-05-26,2023-05-26,2023-05-26,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,874.8898999999999,41.36986301369864,7.5,中性,0.5423689653006937,68.92655367231639,7.5,中性,259.7079999999995,50.136986301369866,0.0,中性,未知,,2.5,中性,-18.92,33.730158730158735,0.0,中性,17.520000000000024,38.24701195219124,5.0,中性,-1.2499999999999716,,2.5,中性,47.57000000000002,38.645418326693225,50.0,利多,0.2350970000000001,,看多,1.0
2023-05-30,2023-05-30,2023-05-30,2023-05-29,2023-05-30,2023-05-30,2023-05-29,2023-05-26,2023-05-29,2023-05-29,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1101.7339,51.23287671232877,7.5,中性,0.5987899347905918,74.29378531073446,7.5,中性,301.1159999999995,54.24657534246575,0.0,中性,未知,,2.5,中性,-18.92,33.730158730158735,0.0,中性,19.76,48.8,5.0,中性,0.8799999999999883,,2.5,中性,48.25999999999997,41.2,50.0,利多,0.0647940000000001,,看多,1.0
2023-05-31,2023-05-31,2023-05-31,2023-05-30,2023-05-31,2023-05-31,2023-05-30,2023-05-30,2023-05-30,2023-05-30,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,863.0491999999999,40.273972602739725,7.5,中性,0.5389849375100387,68.36158192090396,7.5,中性,246.8279999999995,49.04109589041096,0.0,中性,未知,,2.5,中性,-11.310000000000002,50.39682539682539,0.0,中性,19.039999999999992,46.21513944223107,5.0,中性,-0.3400000000000034,,2.5,中性,48.03999999999999,40.23904382470119,50.0,利多,0.0647290000000001,,看多,1.0
2023-06-01,2023-06-01,2023-06-01,2023-05-31,2023-06-01,2023-06-01,2023-05-31,2023-05-31,2023-05-31,2023-05-31,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,利多,332.0704,15.890410958904113,15.0,利多,0.1033144975761086,9.322033898305085,15.0,利多,41.40799999999955,24.383561643835616,0.0,中性,未知,,2.5,中性,0.1699999999999967,75.79365079365078,0.0,中性,20.029999999999998,49.40239043824701,5.0,中性,0.6599999999999753,,2.5,中性,49.03,42.23107569721115,50.0,利多,0.0479470000000001,,看多,1.0
2023-06-02,2023-06-02,2023-06-02,2023-06-01,2023-06-02,2023-06-02,2023-06-01,2023-06-01,2023-06-01,2023-06-01,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1109.4358,51.50684931506849,7.5,中性,0.2756337720027235,34.463276836158194,7.5,中性,535.8739999999996,62.465753424657535,0.0,中性,未知,,2.5,中性,-2.4400000000000035,71.42857142857143,0.0,中性,20.500000000000007,50.59760956175299,0.0,利空,1.730000000000011,,2.5,中性,52.0,49.00398406374502,50.0,利多,0.0414050000000001,,看多,1.0
2023-06-05,2023-06-05,2023-06-05,2023-06-04,2023-06-05,2023-06-05,2023-06-04,2023-06-02,2023-06-02,2023-06-02,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1734.5227,70.68493150684931,7.5,中性,0.3371525573682983,46.32768361581921,7.5,中性,847.7272999999996,72.32876712328768,0.0,中性,未知,,2.5,中性,-9.760000000000003,53.57142857142857,0.0,中性,19.700000000000006,49.00398406374502,0.0,利空,2.179999999999982,,2.5,中性,52.46,49.800796812749006,50.0,利多,0.0487840000000001,,看多,1.0
2023-06-06,2023-06-06,2023-06-06,2023-06-05,2023-06-06,2023-06-06,2023-06-05,2023-06-05,2023-06-05,2023-06-05,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1868.5113,73.15068493150685,7.5,中性,0.3538437491129104,48.58757062146893,7.5,中性,832.5692999999995,71.23287671232876,0.0,中性,未知,,2.5,中性,-6.610000000000004,63.095238095238095,0.0,中性,18.79,44.22310756972112,5.0,中性,-0.9700000000000024,,2.5,中性,52.05000000000002,49.40239043824701,50.0,利多,0.0042570000000001,,看多,1.0
2023-06-07,2023-06-07,2023-06-07,2023-06-06,2023-06-07,2023-06-07,2023-06-06,2023-06-06,2023-06-06,2023-06-06,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1931.3021,74.52054794520548,7.5,中性,0.3614367894940939,49.717514124293785,7.5,中性,832.5692999999995,71.23287671232876,0.0,中性,未知,,2.5,中性,-11.180000000000003,49.2063492063492,0.0,中性,20.009999999999994,50.0,5.0,中性,0.9700000000000024,,2.5,中性,53.76999999999996,51.98412698412699,50.0,利多,0.0949890000000001,,看多,1.0
2023-06-08,2023-06-08,2023-06-08,2023-06-07,2023-06-08,2023-06-08,2023-06-07,2023-06-07,2023-06-07,2023-06-07,67.5,67.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,利空,2388.471,80.54794520547945,7.5,中性,0.4416493422516087,60.73446327683616,0.0,利空,939.6327999999996,77.26027397260275,0.0,中性,未知,,2.5,中性,-8.800000000000002,55.95238095238096,0.0,中性,20.069999999999983,50.79365079365079,5.0,中性,0.039999999999992,,2.5,中性,56.59,54.36507936507936,50.0,利多,0.0970500000000001,,中性,0.0
2023-06-09,2023-06-09,2023-06-09,2023-06-08,2023-06-09,2023-06-09,2023-06-08,2023-06-08,2023-06-08,2023-06-08,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,利空,1951.9156,75.06849315068493,7.5,中性,0.3952834008867853,54.23728813559322,7.5,中性,723.9467999999995,66.57534246575342,0.0,中性,未知,,2.5,中性,-11.440000000000005,48.01587301587302,0.0,中性,19.900000000000027,50.0,5.0,中性,-0.5999999999999801,,2.5,中性,55.12000000000001,53.57142857142857,50.0,利多,0.1463800000000001,,看多,1.0
2023-06-12,2023-06-12,2023-06-12,2023-06-11,2023-06-12,2023-06-12,2023-06-11,2023-06-09,2023-06-09,2023-06-09,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,1618.5648,68.21917808219177,7.5,中性,0.3941792107321167,54.80225988700565,7.5,中性,412.0934999999995,58.63013698630137,0.0,中性,未知,,2.5,中性,-13.310000000000006,45.63492063492063,0.0,中性,20.969999999999978,53.57142857142857,5.0,中性,1.2699999999999712,,2.5,中性,56.67,55.158730158730165,50.0,利多,0.1594760000000001,,看多,1.0
2023-06-13,2023-06-13,2023-06-13,2023-06-12,2023-06-13,2023-06-13,2023-06-12,2023-06-12,2023-06-12,2023-06-12,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,利空,2220.3499,79.45205479452055,7.5,中性,0.4718175813983909,66.10169491525424,7.5,中性,713.7974999999994,66.3013698630137,0.0,中性,未知,,2.5,中性,-21.22000000000001,28.57142857142857,0.0,中性,21.130000000000003,54.980079681274894,0.0,利空,2.340000000000007,,2.5,中性,57.16999999999999,56.17529880478087,50.0,利多,0.226689,,看多,1.0
2023-06-14,2023-06-14,2023-06-14,2023-06-13,2023-06-14,2023-06-14,2023-06-13,2023-06-13,2023-06-13,2023-06-13,67.5,67.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,利空,3043.8615,93.15068493150685,7.5,中性,0.550480639027869,74.01129943502825,7.5,中性,862.4133999999995,74.79452054794521,0.0,中性,未知,,0.0,利空,-37.21000000000001,6.746031746031746,0.0,中性,23.68000000000001,67.06349206349206,0.0,利空,3.67000000000002,,2.5,中性,59.95000000000004,56.34920634920635,50.0,利多,0.0458840000000001,,中性,0.0
2023-06-15,2023-06-15,2023-06-15,2023-06-14,2023-06-15,2023-06-15,2023-06-14,2023-06-14,2023-06-14,2023-06-14,67.5,67.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,利空,2623.6926,86.57534246575342,7.5,中性,0.5188349461880997,70.62146892655367,7.5,中性,760.9498999999995,67.94520547945206,0.0,中性,未知,,0.0,利空,-49.940000000000005,0.7936507936507936,0.0,中性,22.230000000000015,58.730158730158735,0.0,利空,2.160000000000032,,2.5,中性,58.010000000000026,56.34920634920635,50.0,利多,0.0318020000000001,,中性,0.0
2023-06-16,2023-06-16,2023-06-16,2023-06-15,2023-06-16,2023-06-16,2023-06-15,2023-06-15,2023-06-15,2023-06-15,22.5,22.5,0.0,1.0,0.0,1.0,2.0,1.0,0.0,利空,2282.8826,80.82191780821918,7.5,中性,0.4840633198409203,67.2316384180791,7.5,中性,482.1698999999995,60.0,0.0,中性,未知,,0.0,利空,-33.900000000000006,10.317460317460316,0.0,中性,18.679999999999986,42.85714285714285,5.0,中性,-1.2200000000000415,,2.5,中性,54.0,52.38095238095239,0.0,利空,-0.0182139999999998,,中性,0.0
2023-06-19,2023-06-19,2023-06-19,2023-06-18,2023-06-19,2023-06-19,2023-06-18,2023-06-16,2023-06-16,2023-06-16,25.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,利空,1991.1465,76.98630136986301,7.5,中性,0.5395846750257747,73.1638418079096,7.5,中性,482.1698999999995,60.82191780821918,0.0,中性,未知,,2.5,中性,-25.070000000000004,22.61904761904762,0.0,中性,19.69000000000003,49.60317460317461,5.0,中性,-1.2799999999999478,,2.5,中性,52.45000000000002,49.60317460317461,0.0,利空,-0.0562779999999998,,中性,0.0
2023-06-20,2023-06-20,2023-06-20,2023-06-19,2023-06-20,2023-06-20,2023-06-19,2023-06-19,2023-06-19,2023-06-19,30.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,利空,1990.9406,76.43835616438356,7.5,中性,0.5395589836866207,72.59887005649718,7.5,中性,589.1262999999996,66.02739726027397,0.0,中性,未知,,2.5,中性,-13.880000000000006,45.63492063492063,0.0,中性,17.83999999999999,39.8406374501992,10.0,利多,-3.2900000000000134,,2.5,中性,49.6,43.82470119521912,0.0,利空,-0.2533739999999999,,中性,0.0
2023-06-21,2023-06-21,2023-06-21,2023-06-20,2023-06-21,2023-06-21,2023-06-20,2023-06-20,2023-06-20,2023-06-20,32.5,32.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,中性,1289.3707,58.9041095890411,7.5,中性,0.4314627699970421,60.451977401129945,7.5,中性,529.3275999999995,64.10958904109589,0.0,中性,未知,,5.0,利多,1.819999999999996,80.15873015873017,0.0,中性,19.240000000000013,48.01587301587302,10.0,利多,-4.440000000000001,,2.5,中性,50.75000000000003,47.22222222222222,0.0,利空,-0.1765719999999998,,中性,0.0
2023-06-25,2023-06-25,2023-06-25,2023-06-24,2023-06-25,2023-06-25,2023-06-24,2023-06-21,2023-06-21,2023-06-21,17.5,17.5,1.0,0.0,0.0,1.0,2.0,1.0,0.0,利空,2958.0473,94.52054794520548,0.0,利空,1.0,100.0,0.0,利空,1493.498599999999,93.69863013698632,0.0,中性,未知,,5.0,利多,11.959999999999996,92.85714285714286,0.0,中性,19.519999999999985,50.39682539682539,10.0,利多,-2.7100000000000364,,2.5,中性,51.52999999999999,49.2063492063492,0.0,利空,-0.1572129999999998,,中性,0.0
2023-06-26,2023-06-26,2023-06-26,2023-06-25,2023-06-26,2023-06-26,2023-06-25,2023-06-25,2023-06-25,2023-06-21,7.5,7.5,1.0,0.0,0.0,1.0,2.0,1.0,0.0,利空,2958.0473,94.7945205479452,0.0,利空,1.0,100.0,0.0,利空,1493.498599999999,93.97260273972604,0.0,中性,未知,,5.0,利多,4.219999999999997,83.33333333333334,0.0,中性,20.710000000000008,56.22489959839358,0.0,利空,2.0300000000000225,,2.5,中性,50.970000000000006,48.99598393574297,0.0,利空,-0.1572129999999998,,看空,0.0
2023-06-27,2023-06-27,2023-06-27,2023-06-26,2023-06-27,2023-06-27,2023-06-26,2023-06-26,2023-06-26,2023-06-26,10.0,10.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,利空,1995.6355,78.35616438356165,0.0,利空,1.0,100.0,0.0,利空,1058.588199999999,86.84931506849315,0.0,中性,未知,,2.5,中性,-11.1,50.0,0.0,中性,19.709999999999983,52.0,5.0,中性,0.0199999999999533,,2.5,中性,48.979999999999976,42.0,0.0,利空,-0.3280479999999999,,看空,0.0
2023-06-28,2023-06-28,2023-06-28,2023-06-27,2023-06-28,2023-06-28,2023-06-27,2023-06-27,2023-06-27,2023-06-27,5.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,中性,1751.644,72.32876712328768,0.0,利空,1.0,100.0,0.0,利空,969.7709999999996,82.1917808219178,0.0,中性,未知,,2.5,中性,-13.820000000000004,44.04761904761904,0.0,中性,20.77,56.57370517928288,0.0,利空,2.9300000000000104,,2.5,中性,49.53000000000003,44.22310756972112,0.0,利空,-0.3604859999999998,,看空,0.0
2023-06-29,2023-06-29,2023-06-29,2023-06-28,2023-06-29,2023-06-29,2023-06-28,2023-06-28,2023-06-28,2023-06-28,12.5,12.5,1.0,0.0,0.0,1.0,2.0,1.0,0.0,利空,1967.6245,76.98630136986301,7.5,中性,0.5350550364800146,72.59887005649718,0.0,利空,865.0471999999995,77.26027397260275,0.0,中性,未知,,2.5,中性,-15.540000000000004,40.47619047619048,0.0,中性,21.19,58.56573705179283,0.0,利空,1.949999999999985,,2.5,中性,50.44999999999997,47.410358565737056,0.0,利空,-0.1237419999999998,,看空,0.0
2023-06-30,2023-06-30,2023-06-30,2023-06-29,2023-06-30,2023-06-30,2023-06-29,2023-06-29,2023-06-29,2023-06-29,20.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,利空,1907.4196,75.34246575342466,7.5,中性,0.5273165057493328,72.31638418079096,7.5,中性,575.6352999999996,65.20547945205479,0.0,中性,未知,,2.5,中性,-20.930000000000003,30.15873015873016,0.0,中性,22.18,62.54980079681275,0.0,利空,2.660000000000018,,2.5,中性,51.94000000000001,51.79282868525896,0.0,利空,-0.0623769999999998,,中性,0.0
