signal_date,总分_raw,总分,仓位,结论,情绪|非银情绪_得分,情绪|非银情绪_乘数,情绪|非银情绪变化_得分,情绪|非银情绪变化_乘数,supply_observed_at,bank_observed_at,valuation_observed_at,sentiment_observed_at,supply_amount_raw,supply_ratio_raw,supply_long_raw,bank_demand_raw,spread_gov_raw,nonbank_sentiment_raw,spread_ncd_raw,spread_change_raw,supply_amount_change_raw,bank_demand_change_raw,nonbank_sentiment_change_raw,spread_ncd_change_raw,spread_change_acceleration_raw
2022-09-08,0.0,0.0,0.0,看空,0.0,0.0,0.0,0.0,2022-09-07,2022-09-07,2022-09-07,2022-09-07,472.0399,0.1559050366248433,0.0,-4.65,27.329999999999988,-0.021586,95.98,-3.1299999999999883,-96.75670000000002,1.1099999999999994,-0.0370849999999999,-0.4200000000000159,-0.6800000000000139
2022-09-09,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-08,2022-09-08,2022-09-08,2022-09-08,537.7931,0.1738465490677835,20.23999999999954,-8.09,27.349999999999987,0.0535329999999999,95.40999999999995,-3.0900000000000354,65.75319999999999,-3.4399999999999995,0.0751189999999999,-0.57000000000005,0.0399999999999529
2022-09-13,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-12,2022-09-08,2022-09-09,2022-09-09,925.0509,0.2958789149703261,129.5599999999995,-8.09,26.69000000000001,0.0728679999999999,96.19,-1.7800000000000296,387.2578,-3.4399999999999995,0.019335,0.7800000000000438,1.3100000000000058
2022-09-14,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-09-13,2022-09-13,2022-09-13,2022-09-13,1259.0039,0.3638314879947971,154.9599999999996,-1.5700000000000012,26.16999999999998,0.0301109999999999,95.44,-2.330000000000034,333.953,6.519999999999999,-0.042757,-0.75,-0.5500000000000043
2022-09-15,0.0,0.0,0.0,看空,0.0,0.0,0.0,0.0,2022-09-14,2022-09-14,2022-09-14,2022-09-14,1259.0039,0.4822653869474412,154.9599999999996,14.49,26.22,-0.0753070000000001,96.97,-1.780000000000026,0.0,16.060000000000002,-0.105418,1.5300000000000011,0.5500000000000078
2022-09-16,100.0,100.0,1.0,看多,0.0,0.0,100.0,1.0,2022-09-15,2022-09-15,2022-09-15,2022-09-15,1116.8278,0.4524449935298893,134.7199999999995,12.76,26.05,-0.053014,97.2,-1.2799999999999905,-142.1760999999999,-1.7300000000000004,0.022293,0.2300000000000039,0.5000000000000355
2022-09-19,0.0,0.0,0.0,看空,0.0,0.0,0.0,0.0,2022-09-18,2022-09-16,2022-09-16,2022-09-16,858.0006,0.2513697738781048,25.39999999999954,10.69,26.35000000000001,-0.106872,96.15,-0.9999999999999788,-258.82720000000006,-2.0700000000000003,-0.0538579999999999,-1.0499999999999972,0.2800000000000117
2022-09-20,0.0,0.0,0.0,看空,0.0,0.0,0.0,0.0,2022-09-19,2022-09-19,2022-09-19,2022-09-19,874.1716,0.2548997927260862,25.39999999999954,11.29,26.65000000000002,-0.1956390000000001,95.15,-0.039999999999992,16.17100000000005,0.5999999999999996,-0.0887670000000001,-1.0,0.9599999999999868
2022-09-21,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-20,2022-09-20,2022-09-20,2022-09-20,434.3716,0.1452907402940174,59.28999999999954,-0.54,26.969999999999985,0.0182789999999999,94.87,0.8000000000000043,-439.8,-11.829999999999998,0.213918,-0.2800000000000011,0.8399999999999963
2022-09-22,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-21,2022-09-21,2022-09-21,2022-09-21,447.2616,0.1607951447129553,64.17999999999954,-19.62,27.88000000000004,0.1189569999999999,94.89,1.6600000000000392,12.889999999999986,-19.08,0.1006779999999999,0.019999999999996,0.860000000000035
2022-09-23,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-22,2022-09-22,2022-09-22,2022-09-22,531.6214,0.1854975506306626,64.17999999999954,-28.37,27.869999999999973,0.2811199999999999,95.37999999999998,1.819999999999976,84.3598,-8.75,0.162163,0.4899999999999807,0.1599999999999364
2022-09-26,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-25,2022-09-23,2022-09-23,2022-09-23,454.7417,0.419216574784577,64.17999999999954,-21.67,24.770000000000003,0.3330589999999999,94.54000000000002,-1.5800000000000054,-76.87970000000001,6.699999999999999,0.0519389999999999,-0.8399999999999608,-3.399999999999981
2022-09-27,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-09-26,2022-09-26,2022-09-26,2022-09-26,297.5529,0.3207934555538551,64.17999999999954,-18.86,23.350000000000023,0.1754809999999999,95.89,-3.2999999999999936,-157.18879999999996,2.8100000000000023,-0.157578,1.34999999999998,-1.7199999999999882
2022-09-28,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-27,2022-09-27,2022-09-27,2022-09-27,230.5529,0.2679125246106306,4.889999999999546,-7.77,24.590000000000025,0.3493509999999999,94.10000000000002,-2.37999999999996,-67.00000000000003,11.09,0.17387,-1.7899999999999778,0.9200000000000336
2022-09-29,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-09-28,2022-09-28,2022-09-28,2022-09-28,217.6629,1.0,0.0,7.620000000000002,22.540000000000006,0.2846229999999999,96.05,-5.340000000000032,-12.889999999999986,15.39,-0.064728,1.9499999999999744,-2.960000000000072
2022-09-30,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-09-29,2022-09-29,2022-09-29,2022-09-29,106.1031,1.0,0.0,16.930000000000003,22.67999999999999,0.3411519999999999,96.69000000000004,-5.189999999999984,-111.5598,9.310000000000002,0.0565289999999999,0.6400000000000432,0.1500000000000474
2022-10-08,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-10-07,2022-09-30,2022-09-30,2022-09-30,1202.1498,0.2260593745991095,405.6698999999995,23.57,22.020000000000017,0.3036599999999999,99.03000000000002,-2.749999999999986,1096.0467,6.639999999999997,-0.037492,2.339999999999975,2.4399999999999986
2022-10-09,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-10-08,2022-10-08,2022-10-08,2022-09-30,1202.1498,0.2260593745991095,405.6698999999995,21.930000000000003,22.150000000000027,0.3036599999999999,101.41000000000004,-1.1999999999999993,0.0,-1.639999999999997,-0.037492,2.380000000000024,1.5499999999999865
2022-10-10,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-10-09,2022-10-09,2022-10-09,2022-09-30,1202.1498,0.2260593745991095,405.6698999999995,15.21,22.65999999999999,0.3036599999999999,100.68,-1.9300000000000352,0.0,-6.720000000000002,-0.037492,-0.7300000000000324,-0.730000000000036
2022-10-11,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-10-10,2022-10-10,2022-10-10,2022-10-10,1460.3152,0.2821311653026057,454.6724999999996,7.160000000000002,21.939999999999984,0.4661919999999999,98.46,-0.6000000000000227,258.1654000000001,-8.049999999999999,0.162532,-2.220000000000013,1.3300000000000125
2022-10-12,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-10-11,2022-10-11,2022-10-11,2022-10-11,1527.47,0.2913256674874168,463.9107999999995,7.950000000000002,21.97,0.1463959999999999,97.23,-0.7099999999999902,67.15480000000002,0.79,-0.3197959999999999,-1.2299999999999898,-0.1099999999999674
2022-10-13,0.0,0.0,0.0,看空,0.0,1.0,0.0,0.0,2022-10-12,2022-10-12,2022-10-12,2022-10-12,1571.9276,0.2841965894983149,502.2762999999995,-9.2,22.07000000000004,0.1019489999999999,96.09,0.0500000000000184,44.45759999999996,-17.150000000000002,-0.0444469999999999,-1.1400000000000006,0.7600000000000086
2022-10-14,0.0,0.0,0.0,看空,0.0,0.0,0.0,0.0,2022-10-13,2022-10-13,2022-10-13,2022-10-13,2063.0106,0.3425669969097393,859.8362999999995,-13.31,22.58999999999997,-0.084567,95.36,0.439999999999948,491.0830000000001,-4.110000000000001,-0.1865159999999999,-0.730000000000004,0.3899999999999295
2022-10-17,100.0,100.0,1.0,看多,0.0,1.0,100.0,1.0,2022-10-16,2022-10-14,2022-10-14,2022-10-14,1842.9968,0.4111082122565867,780.7262999999995,-20.51,23.34999999999998,0.0083099999999999,93.12,0.6899999999999906,-220.01380000000017,-7.200000000000001,0.0928769999999999,-2.239999999999995,0.2500000000000426
